label,text
ham,Excelente. Pasé <#> años en la Fuerza Aérea. Irak y Afganistán. Soy estable y honesto. ¿Te gusta viajar?
ham,Quiero ver esa película.
ham,"Ok, lor thanx... ¿En la escuela?"
ham,Estoy en clase. ¿Recibiste mi mensaje?
ham,El autobús sale en <#>
ham,"Dios bendiga.Que duermas bien, querida... ¡Rezaré!"
spam,Hoy los números Voda que terminan 1225 son seleccionados para recibir un premio 50award. Si usted tiene un partido por favor llame al 08712300220 citando código de reclamación 3100 estándar tarifas app
ham,"Que tengas un buen día hoy, te quiero mucho."
ham,Aiyo un poco pai seh noe... asustado de ser quien soy entonces morir... pero se vuelve mejor luciendo oredi leh...
ham,"De acuerdo, le preguntaré a algunos de mis compañeros de cuarto."
ham,"Ahora, ¿cuál es tu casa otra vez? ¿Y tienes alguna cerveza allí?"
ham,¿Todos los wan 2 se reúnen n combinan todas las partes? ¿Cómo va el resto del proyecto da?
ham,"\Obtener entradas 4 walsall tue 6 a marzo. Mi compañero me está consiguiendo en sat. mal pago mi regalo. Quiero 2 ir. Txt bak. Terry\"""""""""""
ham,"Sí, estamos hablando también."
ham,"No sé si estás trabajando, pero llámame cuando puedas estar en casa. XXX"
ham,Sian... el supervisor de la reunión de popa tiene trabajo 2 ¿Liao... trabajas ahora?
ham,¿Vas a hacer el examen de ADN esta semana?
ham,"Bueno, voy a ver shrek en 3D!B)"
ham,¿Soy tan sucio?
ham,No sé si me lo dijo.
ham,Probablemente estaré para mañana (o incluso más tarde esta noche si algo está pasando)
ham,"No podía decir que no, ya que es un hombre moribundo y me siento triste por él, así que me iré y sólo quería que supieras que probablemente me iría tarde en tu noche."
ham,"Si estás pensando en levantarme una, entonces no."
ham,Lo mismo que tú... ¿Dun Wan... y tú como yo ya lo estás haciendo?
ham,Me envió su id de correo electrónico pronto
ham,"Wat hace que algunas personas más queridas no es sólo de la felicidad dat u sentir cuando se encuentran con ellos, pero de dolor u sentir cuando se pierde dem!!!"
ham,"Amigo. ¿Qué pasa. Cómo Teresa. Espero que has estado bien. Cuando no he oído de estas personas, los llamé y habían recibido el paquete desde dec <"";#>"" . Sólo thot te gustaría saber. Tenga un año fantástico y todo lo mejor con su lectura. Además, si realmente puede Bam primeros auxilios para Usmle, entonces su trabajo está hecho."
ham,"Mi número de móvil de trabajo es, ten un buen bebé, Squishy Mwahs."
ham,¿Puedo llamarte más tarde?
spam,"Las fotos más calientes directamente a su teléfono!! Verme mojarse y desear, sólo para usted xx texto PICS a 89555 ahora! txt cuesta 150p textoperador g696ga 18 XxX"
ham,Esa es la forma en que deberías quedarte oh.
ham,"Hola, Thanx por tomar esa llamada, tengo un trabajo, empieza el lunes."
ham,¿A qué hora es tu vuelo?
ham,¿Cuándo debo venir?
ham,Tengo una marca de mordida bastante prominente en mi mejilla derecha
ham,* ¡Será septiembre para entonces!
ham,¿Estás mojado ahora mismo?
ham,Y cómo está tu marido.
spam,"Hack Chat. Obtener entrada de backdoor en 121 salas de chat a una fracción del costo. Responder NEO69 o llamar a 09050280520, para suscribirse 25p pm. DPS, Bcm box 8027 Ldn, wc1n3xx"
ham,¿Vamos a hacer la norma mañana? Termino sólo un 4.15 cos de pruebas de st. Necesidad de ordenar las cosas de la biblioteca en algún momento tommo - recibido carta de hoy - acceso hasta el final de marzo así que mejor seguir adelante!
ham,"Sí, tengo una lista con Joanna y tú si me siento realmente antisocial."
ham,Estoy en tu oficina.
ham,"\¿Vas a bajar más tarde?\"""""""""""
ham,Super da:)buen reemplazo para murali
ham,Da es un buen jugador. Por qué no se vende.
ham,Hola. ¿Quieres unirte a mí con los pts más tarde? Reuniéndote con ellos a las cinco. Llámanos después de clase.
ham,¡Pero la tele ha decidido que no me deja verlo y Mia y Elliot se estaban besando!
spam,"FREE NOKIA O Motorola con hasta 12mths 1/2 precio linerental, 500 FREE x-net mins&100txt/mth FREE B'tooth*. Llame a Mobileupd8 en 08001950382 o llame a 2optout/D3WV"
ham,"No quiero oír filosofía, sólo decir lo que sucede."
ham,Tienes trabajo en wipro:) Obtendrás cada cosa en la vida en 2 o 3 años.
ham,¿Entonces no puedes conseguir mi laptop? Mi tarjeta matric wif Ì_ lei...
ham,No sé si el siguiente show a popa 6 es 850.
spam,"Esta es la segunda vez que hemos intentado 2 contacto u. U han ganado el premio de 750 libras. 2 reclamo es fácil, llame al 08718726970 AHORA! Sólo 10p por min. BT-nacional-tasa"
ham,"Acabo de hacer algunos pagos, así que no tengo tanto."
ham,"No jugaron ni un día el año pasado, aunque tienen muy buen equipo, como India."
ham,K.:) usted es la única chica que espera en la recepción ah?
ham,"Di esto lentamente.? DIOS, YO TE AMO &Amp""; TE NECESITO, CLEAN MI CORAZÓN CON SU SANGRE.Envíe esto a diez personas especiales &Amp;"" u c milagro mañana, hágalo, pls, pls hágalo..."
ham,Ella convierte lo que debería ser un divertido viaje de compras en un día molesto de cómo todo se vería en su casa.
ham,"Señor, estoy esperando su llamada."
ham,¿Quieres que me ponga en línea?
ham,"Podría funcionar, llegaremos a un consenso en la próxima reunión."
ham,"Aiyah, entonces espero lor, entonces me entretienes."
ham,"Lo último que quería hacer era hacerte daño, y no pensé que lo hubiera hecho. Te reirías, te avergonzarías, borrarías la etiqueta y seguirías adelante. Pero por lo que sabía, no estaba siquiera arriba. El hecho de que incluso sentieras que lo haría para lastimarte muestra que realmente no me conoces en absoluto. Era un miércoles desordenado, pero no estaba mal. El problema que tengo con él es que tienes el tiempo para limpiarlo, pero no lo eliges. Tú skype, tomas fotos, duermes, quieres salir. No me importa un par de cosas aquí y allá, pero cuando no haces la cama, cuando tiras la colada encima de ella, cuando no puedo tener un amigo en la casa porque estoy avergonzado de que hay ropa interior y sujetadores strewn en la cama, almohadas en el suelo, eso es otra cosa."
ham,Te lo haré saber cuando empiece.
ham,"Llámalo ahora, ok. Dije que lo llames."
ham,Llame al número que está disponible en la cita y pida que conecte la llamada a waheed fathima.
ham,¿O ir a comprarlo y luego me encontraré con él más tarde?
ham,¡Mmmm... mierda... no es justo! ¡Conoces mis debilidades! *grins* *te empuja a la rodilla* *expone mi vientre y tira de tu cabeza hacia ella* No olvides... sé que la tuya también* *sonrisa malvada*
ham,Hoy mi sistema sh conseguir listo.all está bien y yo también estoy en el pozo profundo
ham,Mamá quiere saber dónde estás.
ham,"Bien, te enviaré un mensaje cuando vuelva."
ham,Creo que ps3 puede jugar a través de usb también
ham,"Oh, ok, no sabía lo que querías decir."
spam,Usted tiene WON un dinero garantizado 1000 o un premio 2000.Para reclamar yer premio llame a nuestro representante de servicio al cliente en
spam,¿Te gustaría ver mis fotos XXX que son tan calientes que casi fueron prohibidos en el uk!
spam,HMV BONUS SPECIAL 500 libras de bonos de HMV genuinos para ganar. Sólo tienes que responder 4 preguntas fáciles. Juega ahora! Enviar HMV a 86688 Más información:www.100percent-real.com
ham,Viendo televisión ahora. Tengo nuevo trabajo :)
ham,Esta cosa de la pluma está más allá de una broma. ¿No lo hará un Biro? ¡No haga un maestro como no puede hacer esto nunca más!
ham,Estoy en una fiesta con Alex Nicols.
spam,U tiene un admirador secreto que está buscando 2 hacer contacto con U-encuentre a quién R*revela que piensa UR tan especial-llamada en 09058094594
ham,"Acabo de ver tu llamada perdida, mi querido hermano."
ham,Ok.. ¿terminando pronto?
ham,"Lo siento, no puedo ayudarte en esto."
ham,"Ven a mí, esclavo. Tu hacerlo de nuevo ... entrando en tu caparazón y evitando inconscientemente mí ... Me estás haciendo infeliz :-("
ham,¡Me encanta tu culo! ¿Te gusta el estilo perrito? :)
ham,Creo que pedir un gimnasio es la excusa para la gente perezosa.
spam,Estimado 0776xxxxxxx Usted ha sido invitado a XCHAT. Este es nuestro último intento de contactar u! Txt CHAT a 86688 150p/MsgrcvdHG/Suite342/2Tierras/Row/W1J6HL LDN 18 años
spam,Urgente! Por favor llame al 09061743811 desde teléfono fijo. Su ABTA gratis 4* Tenerife Holiday o 5000 dinero en efectivo esperar colección SAE T&Cs Box 326 CW25WX 150ppm
ham,"No, de camino a casa, así que si no fuera por el largo período de sequía la temporada habría terminado."
ham,Tengo que recoger da coche a 6 lei.
ham,No es bueno en esta alondra de trabajo de tiempo completo.
ham,Probablemente antes que eso si la estación está donde creo que está.
spam,Llamar a 09090900040 y escuchar la charla en vivo extrema en la oficina en este momento de la privatización total nadie conoce su [sic] escucha 60P MIN 24/7MP 0870753331018+
ham,"Buenos días, plz. Llámame señor."
spam,"FreeMsg Hey U, acabo de conseguir 1 de estos fotos de vídeo/pic, responder WILD a este txt & mal enviar U mis fotos, prisa Im tan aburrido en el trabajo xxx (18 150p/rcvd STOP2stop)"
ham,"Atención, no nos queda mucho."
ham,Yo tot u outside cos darren decir u venir de compras. Por supuesto que agradable wat. Jus fuimos sim lim ver mp3 reproductor.
ham,"Bien, suena bien. ¿Cuándo quieres que baje?"
ham,"Wat, ¿te gustaría cumplir 4 años?"
ham,Me encanta trabajar desde casa :)
ham,Y señorita vday el paracaídas y las monedas dobles??? U no debe conocerme muy bien...
ham,"Lo siento, llamaré más tarde."
ham,Mi hermana fue colocada en birla soft da:-)
spam,Entrada gratuita en 2 por semana comp para una oportunidad de ganar un ipod. Txt POD a 80182 para obtener la entrada (tasa std txt) T&C's aplican 08452810073 para detalles 18+
ham,Okie okie Muz hacer uso de e ilimitado... jaja...
ham,"Hay algunas personas por mu, estoy en la mesa por lambda"
ham,"Y deja de ser un viejo, puedes construir ángeles de nieve y peleas de bolas de nieve."
ham,ELLO BABE U OK?
ham,Hola hermosa r u ok? He un poco anuncio una fila wiv y él salió del pub??? Yo quería una noche wiv u Miss u
ham,¿Entonces vas a ikea str a popa?
ham,Becoz su <#> jan whn al el post ofice está de vacaciones así que ella cn ir fr el post ofice ... lo tengo duffer
ham,"Lol grr mi madre se está tomando para siempre con mi receta, la farmacia está a dos minutos."
ham,Ni siquiera puedo cocinar toda mi electricidad y tengo hambre.
ham,¿Quieres ir?
spam,Nuevo TEXTOBUDDY Chat 2 chicos cachondos en la zona 4 sólo 25p Gratis 2 recibir Buscar código postal o en gaytextbuddy.com. TXT ONE nombre a 89693. 08715500022 rpl Stop 2 cnl
ham,¿No es esa época del mes ni la mitad del tiempo?
ham,¿Puedes mandar un mensaje a Kadeem o te has ido demasiado lejos?
ham,No nos vamos todavía.
ham,¿Es bueno el libro de vida de la serie fujitsu?
ham,Si me preguntas b4 él me pregunta entonces voy a salir w u all lor. N u todavía puede actuar tan real.
ham,No sé si traes algo de comida.
ham,No hay corriente y comida aquí. Estoy solo también
ham,Voy a estar en sch fr 4-6 ... no he hecho el libro en sch ... está en casa ...
ham,"Van al pub del pueblo a las ocho, así que vengan aquí o allá. ¿De acuerdo?"
ham,De acuerdo.
ham,Nosotros llamamos como <#> veces oh. No nos dan hipertensión oh.
ham,"No les des a los monos lo que piensan y no me importa. ¡Cualquier amigo mío y todo eso! ¡No duermas, que wud sea fastidioso!"
ham,Omg podría nevar aquí tonite!
spam,Llamada de 08702490080 - dice u 2 llamada 09066358152 para reclamar 5000 premio. U tienen 2 introducir todos los datos personales y móviles @ las indicaciones. Cuidado!
spam,Entrada gratuita 1a semana 2 TEXTPOD 4 una oportunidad 2 ganar 40 GB iPod o 250 efectivo cada wk. Txt VPOD a 81303 Ts&Cs www.textpod.net custcare 0871245020.
ham,Continúen sin molestarlos a los dos.
ham,Lo que papá me dice... fui a bañarme:-)
ham,Jus acabado avatar negro
ham,¿Por rascarlo?
ham,Espero que tengas un gran día.
ham,¿Alguno de ustedes tiene alguna idea? ¿Sabe de algún lugar haciendo algo?
ham,"Mi planificación generalmente se detiene en \find hella hierba,"""" humo hella hierba\"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
ham,"El hecho de que estás limpiando muestra que sabes por qué estoy molesto. Tu prioridad es constantemente \lo que quiero hacer,""""\""""""""no""""""""lo que necesito hacer.\"""""""""""""""""""""""""""""""""""""""""
ham,Excelente. ¿Estás listo para gemir y gritar en éxtasis?
spam,Más gente está acosando en su área ahora. Llame a 09090204448 y unirse como chicos de mente. ¿Por qué no organizar 1 usted mismo. Hay 1 esta noche. A1.50 minAPN LS278BB
ham,Amigo avatar 3d era imp. En un momento pensé que en realidad había moscas en la habitación y casi trató de golpear uno como un reflejo
spam,"Bien hecho! Su 4* Costa Del Sol vacaciones o 5000 esperan la colección. Llame 09050090044 Ahora a la reclamación. SAE, TCs, POBox334, Stockport, SK38xh, Cost1.50/pm, Max10mins"
ham,K...k:) ¿por qué no puedes venir aquí y buscar trabajo:)
ham,Tuve un sueño pésimo. Seguí despertando cada 2 horas para ver si mi gato quería entrar. Me preocupo por él cuando hace frío :(
ham,"Sí, me iré en un par de minutos &"";"" háztelo saber cuando llegue a mu"
ham,¿Puede llamarme a las 10:10 para asegurarme de que me he despertado?
ham,"Oye, podemos ir a jazz power yoga hip hop kb y yogasana"
ham,"La batería es para el Sr. Adewale, mi tío."
ham,No puedo coger el teléfono ahora mismo. Pls enviar un mensaje
ham,Espere 2 min. pararse en la parada de autobús
ham,Pensé que te referías a Mary Jane.
ham,¿Entonces deducirán tu lección?
ham,No voy a ir 2 los locos con j wot bout u?
ham,Entonces solo come una mierda y espera a tu perra cara de mono............ U imbécil..................
ham,"Buenas noches, me voy a dormir."
ham,"De acuerdo, cogeré algo de comer también, envíame un mensaje cuando regreses a Mu."
ham,K...k:) ¿por qué no puedes venir aquí y buscar trabajo:)
ham,Tome algo para el dolor. Si se mueve sin embargo a cualquier lado en las próximas 6 horas ver a un médico.
ham,"Lol... Oh, no nena, no me deslizaré a tu casa después de medianoche, pero gracias por la invitación"
ham,Howz esa historia de las personas
spam,¡Adivina qué! ¡Alguien que conoces secretamente te gusta! ¿Quieres saber quién es? Llámenos al 09065394973 desde Landline DATTYBox1282EssexCM61XN 150p/min 18
ham,LOL que sería una venganza impresionante.
spam,Sus 500 mensajes de texto gratuitos son válidos hasta el 31 de diciembre de 2005.
ham,Sí:) completamente fuera de forma:)clark también el desperdicio total.
ham,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &"";"" Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: ¡Incluso DIOS puede hacer bromas! GM+GN+GE+GN:)"
ham,"Gracias, sólo era de Tescos, pero muy bonito, todo se ha ido, habla pronto."
ham,¿Es algo que los chicos tienen que yo no sepa?
ham,Incluso yo no puedo cerrar los ojos que están en mí nuestra vava jugando umma :-D
ham,2 laptop... noe infra pero demasiado lento lar... quiero uno rápido
spam,Usted ha ganado un premio garantizado 200 o incluso 1000 cashto reclamo UR llamada de premio gratis en 08000407165 (18+) 2 stop getstop en 88222 PHP
ham,Nvm está bien...
ham,Disfruta de tu vida. . Buenas noches
ham,"Sí, pero podemos encontrarnos en la ciudad porque irá a gep y luego a casa. Usted podría enviar un mensaje de texto en la parada de autobús. Y no te preocupes que habremos terminado en marzo _ ish!"
ham,Te había hecho una pregunta unas horas antes.
ham,Eso es genial. ¿Dónde debería correrme? ¿En ti o en ti? :)
ham,Delhi y Chennai siguen en silencio.
ham,Lol bien estaba pensando en eso demasiado jaja
spam,¿Dónde se llevará a cabo la Copa Mundial de la FIFA 2006? Enviar STOP a 87239 para terminar el servicio
ham,"No, estoy en el mismo barco, sigo aquí con mis mamás, míreme, estoy medio desnuda."
ham,¡Se supone que nadie lo sepa!
ham,"Lo siento, llamaré más tarde."
ham,"Lo siento, llamaré más tarde en la reunión de cualquier cosa relacionada con el comercio por favor llame a Arul. <"";#>"""
ham,Hey voy a llegar tarde... estoy en amk. necesito tomar té o café.
ham,Yo quería comprar un coche BMW urgentemente..its vry urgent.but hv una escasez de <#> Lacs.thes no hay ninguna fuente para arng dis amt. <#> lacs..thas mi prob
spam,Urgente! Por favor llame al 09061743810 desde el teléfono fijo. Su ABTA gratis 4* Tenerife Holiday o #5000 en efectivo esperar colección SAE T&Cs Box 326 CW25WX 150 ppm
ham,La longitud es e igual pero e superior n más corto tengo un fleco ahora. Yo thk no voy liao. Demasiado perezoso. Dun wan 2 distrae u también.
