label,text_en,text_es,source
spam,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. å£1.50 SP:Tyrone Visit https://t-mobile.com-ofd.icu/pay/,Sunshine Quiz Wkly Q! Ganar un reproductor de DVD de Sony superior si usted sabe en qué país está el Algarve? Txt Ansr a 82277. 1.50 SP:Tyrone Visita https://t-mobile.com-ofd.icu/pay/,kaggle
ham,I don't know but I'm raping dudes at poker,"No lo sé, pero estoy violando tipos en el poker.",kaggle
ham,Weightloss! No more girl friends. Make loads of money on ebay or something. And give thanks to God.,"No más chicas amigas, haz mucho dinero en ebay o algo así, y da gracias a Dios.",kaggle
ham,Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.,¿Gr8 iba a ver ese mensaje? Así que cuando r u salir? Felicidades querida. ¿Qué escuela y wat r ur planes.,kaggle
ham,ÌÏ eatin later but i'm eatin wif my frens now lei... ÌÏ going home first?,"Comer en más tarde, pero yo estoy comiendo en mi frens ahora lei... ¿Ir a casa primero?",kaggle
ham,Finish already... Yar they keep saying i mushy... I so embarrassed ok...,Yar siguen diciendo que soy mushy... me avergüenzo tanto ok...,kaggle
ham,"Sorry man, my stash ran dry last night and I can't pick up more until sunday","Lo siento hombre, mi alijo se secó anoche y no puedo recoger más hasta el domingo",kaggle
ham,Hai priya are you right. What doctor said pa. Where are you.,"Hai Priya, tienes razón, lo que el doctor dijo papá, ¿dónde estás?",kaggle
spam,"Free msg. Sorry, a service you ordered from 81303 could not be delivered as you do not have sufficient credit. Please top up to receive the service.","Msg gratis. Lo sentimos, un servicio que pidió a partir de 81303 no se pudo entregar ya que no tiene suficiente crédito. Rellénelo para recibir el servicio.",kaggle
ham,Ok...,De acuerdo...,kaggle
ham,Please ask mummy to call father Go to cdnvideo.ru,"Por favor, pídele a mamá que llame a papá. Ve a cdnvideo.ru",kaggle
ham,Can come my room but cannot come my house cos my house still messy... Haha... Learn more at paloaltonetworks.com,Puede venir a mi habitación pero no puede venir a mi casa porque mi casa sigue desordenada... Aprende más en paloaltonetworks.com,kaggle
ham,I have lost 10 kilos as of today!,¡He perdido 10 kilos a partir de hoy!,kaggle
ham,Just taste fish curry :-P,Sólo probar el curry de pescado :-P,kaggle
ham,What can i do? Might accidant tookplace between somewhere ghodbandar rd. Traffic moves slovely. So plz slip &amp; don't worry.,¿Qué puedo hacer? Puede que el accidante haya tomado lugar entre algún lugar ghodbandar rd. El tráfico se mueve de maravilla. Así que plz slip & no te preocupes.,kaggle
ham,Yun ah.now Ì_ wkg where?btw if Ì_ go nus sc. ÌÏ wana specialise in wad?,Yun ah.now Ì_ wkg where?btw if Ì_ go nus sc.  wana se especializa en wad?,kaggle
ham,Yes! I am a one woman man! Please tell me your likes and dislikes in bed... Visit opendns.com,"¡Sí, soy un hombre de una sola mujer! Por favor, dime tus gustos y disgustos en la cama... Visita opendns.com",kaggle
ham,Was doing my test earlier. I appreciate you. Will call you tomorrow.,"Estaba haciendo mi prueba antes, te agradezco, te llamaré mañana.",kaggle
ham,"How's my loverboy doing ? What does he do that keeps him from coming to his Queen, hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?","¿Cómo está mi amante? ¿Qué hace que le impida venir a su reina, hmmm? ¿No le duele hablar conmigo?",kaggle
ham,U meet other fren dun wan meet me ah... Muz b a guy rite...,Te presento a otro Fren Dunwan que me conoce ah... muz b un chico rito...,kaggle
ham,"(No promises on when though, haven't even gotten dinner yet)","(Sin promesas de cuando sin embargo, ni siquiera han conseguido la cena todavía)",kaggle
ham,I got your back! Do you have any dislikes in bed? Visit shopify.com,Te cubro la espalda. ¿No te gusta la cama? Visita shopify.com,kaggle
ham,o turns out i had stereo love on mi phone under the unknown album. Check out t.co,O resulta que tenía amor estéreo en mi teléfono bajo el álbum desconocido. Mira t.co,kaggle
spam,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,Hard LIVE 121 chat tan solo 60p/min. Elige a tu chica y conecta LIVE. ¡Llámanos ahora! Chat barato El mayor servicio en vivo del Reino Unido. VU BCM1896WC1N3XX,kaggle
ham,Yeah I don't see why not Read more at awsglobalaccelerator.com,"Sí, no veo por qué no. Lee más en awsglobalaccelerator.com",kaggle
ham,Asking do u knw them or nt? May be ur frnds or classmates?,"Preguntándoles si los conoces o no, ¿pueden ser tus amigos o compañeros de clase?",kaggle
ham,"Sorry about earlier. Putting out fires.Are you around to talk after 9? Or do you actually have a life, lol!","Lo siento por lo de antes. Apagar incendios. ¿Estás por aquí para hablar después de las 9? ¿O realmente tienes una vida, lol!",kaggle
spam,WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u. Visit http://0365jj.com/fish/76,¡WOW! Los chicos de vuelta. Tome ese 2007 UK Tour. Ganar entradas VIP y pre-book con VIP Club. Txt CLUB a 81303. Trackmarque Ltd info@vipclub4u. Visita http://0365jj.com/fish/76,kaggle
ham,"As in missionary hook up, doggy hook up, standing...|","Como en el misionario enganche, perrito enganche, de pie...",kaggle
ham,Then u better go sleep.. Dun disturb u liao.. U wake up then msg me lor.. Check out cdnbuild.net,Entonces será mejor que te vayas a dormir.. Dun molestar u liao.. U despertar entonces msg me lor.. Mira cdnbuild.net,kaggle
ham,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.","Luchar con el mundo es fácil, o bien ganar o perder bt lucha con algunos1 que está cerca de u es difícil si pierdes - pierdes si ganas - todavía pierdes.",kaggle
ham,Am watching house ÛÒ very entertaining ÛÒ am getting the whole hugh laurie thing ÛÒ even with the stick ÛÒ indeed especially with the stick.,Estoy mirando la casa  muy entretenido  estoy consiguiendo todo el hugh laurie cosa  incluso con el palo  de hecho especialmente con el palo.,kaggle
ham,Thought praps you meant another one. Goodo! I'll look tomorrow,Pensé que te referías a otro.,kaggle
ham,"Hi Jon, Pete here, Ive bin 2 Spain recently & hav sum dinero left, Bill said u or ur åÔrents mayb interested in it, I hav 12,000pes, so around å£48, tb, James.","Hola Jon, Pete aquí, Ive bin 2 España recientemente & hav sum dinero izquierda, Bill dijo u or ur rents mayb interesado en él, tengo 12.000 pesos, por lo que alrededor de 48, tb, James.",kaggle
ham,There bold 2  &lt;#&gt; . Is that yours Learn more at netflix.com,Hay negrita 2 <#> . Es tuyo Aprende más en netflix.com,kaggle
ham,You know there is. I shall speak to you in  &lt;#&gt;  minutes then,Usted sabe que hay. Voy a hablar con usted en <#> minutos entonces,kaggle
ham,"\ALRITE HUNNY!WOT U UP 2 2NITE? DIDNT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD! JUS CHILLIN AT DA MO IN ME BEDROOM!LOVE JEN XXX.\""""""""","\ALRITE HUNNY!WOT U up 2 2NITE? FIN IR GON down town Jus Da Pub en lugar de! JUS CHILLIN DA MO EN ME BEDROOM!Love Jen XXX.\""""""",kaggle
ham,I went to project centre,Fui al centro del proyecto.,kaggle
ham,As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune Go to github.io,Según su petición 'Maangalyam (Alaipayuthe)' se ha establecido como su callertune para todos los que llaman. Pulse *9 para copiar a sus amigos Callertune Ve a github.io,kaggle
ham,Lol yeah at this point I guess not,Lol sí en este punto supongo que no,kaggle
ham,Doing project w frens lor.,Haciendo proyecto w frens lor.,kaggle
ham,Lol. Well quality aint bad at all so i aint complaining Check out aol.com,"Bueno, la calidad es mala, así que me quejo. Mira aol.com",kaggle
ham,"K, can that happen tonight?","K, ¿eso puede pasar esta noche?",kaggle
spam,"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive å£5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else.... Go to https://www.robiox.com.py/users/377169018736/profile","Hola, este es Mandy Sullivan llamando de HOTMIX FM... usted es elegido para recibir 5000.00 en nuestro sorteo del Premio de Pascua.....Por favor llame al 09041940223 para reclamar antes del 29/03/05 o su premio será transferido a otra persona.... Ve a https://www.robiox.com.py/users/377169018736/profile",kaggle
ham,"I think we're going to finn's now, come Read more at telecid.ru","Creo que vamos a Finn's ahora, vamos. Lee más en telecid.ru",kaggle
ham,Why tired what special there you had,¿Por qué cansado lo especial que tenía allí,kaggle
ham,I will come tomorrow di,Vendré mañana.,kaggle
ham,I cant pick the phone right now. Pls send a message,No puedo coger el teléfono ahora mismo. Pls enviar un mensaje,kaggle
ham,K go and sleep well. Take rest:-).,K ve y duerme bien. Descansa:-).,kaggle
ham,U guys never invite me anywhere :(,U chicos nunca me invitan a ninguna parte :(,kaggle
spam,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise ofå£2000 CASH 18+only. To opt out txt X to 07786200117 Verify your account at https://cesyac.org.ar/sarl/NickelTrue/home/virtual/rosyorange/www/tls/xd/zd/clients/login.php,UR IR 2 BAHAMAS! Llame a FREEEFONE 08081560665 y hablar con un operador en vivo para reclamar o crucero Bahamas de 2000 CASH 18+ sólo. Verifica tu cuenta en https://cesyac.org.ar/sarl/NickelTrue/home/virtual/rosyorange/www/tls/xd/zd/clients/login.php,kaggle
ham,I can do that! I want to please you both inside and outside the bedroom...,Quiero complacerlos dentro y fuera de la habitación...,kaggle
ham,"\EY! CALM DOWNON THEACUSATIONS.. ITXT U COS IWANA KNOW WOTU R DOIN AT THEW/END... HAVENTCN U IN AGES..RING ME IF UR UP4 NETHING SAT.LOVE J XXX.\""""""""","\EY! Cálmese en las Theacusaciones.. IXT U COS IWANA SABE WOTU R DOIN EN EL FIN... HAVENTCN U EN AGES..LLLAMME SI UR UP4 NETHING SAT.LOVE J XXX.\""""""",kaggle
ham,I love to wine and dine my lady! Visit kaspersky-labs.com,¡Me encanta el vino y cenar con mi señora! Visita kaspersky-labs.com,kaggle
spam,Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15 Important notice: http://azambeigh.github.io/Amazon-Clone,Alguien ha conacte nuestro servicio de citas y entró en su teléfono porque le gusta!Para averiguar a quién se llama desde teléfono fijo 091110301116. PoBox12n146tf15 Aviso importante: http://azambeigh.github.io/Amazon-Clone,kaggle
ham,"IåÕm cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x. Find out more at nstld.com","Im cool ta luv pero v.tired 2 causa he estado haciendo cargas de planificación de todo wk, hemos conseguido nuestra inspección de servicios sociales en el vivero! Tenga cuidado y spk sn x. Descubre más en nstld.com",kaggle
ham,I don know account details..i will ask my mom and send you.my mom is out of reach now. Find out more at gtld-servers.net,No sé los detalles de la cuenta.. le preguntaré a mi mamá y te enviaré.mi mamá está fuera de alcance ahora. Descubre más en gtld-servers.net,kaggle
ham,I think u have the wrong number.,Creo que tienes el número equivocado.,kaggle
ham,Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have A Happy Day:),Siente que siempre eres feliz.. Lentamente se convierte en tu hábito & Finalmente se convierte en parte de tu vida.. Síguelo.. Feliz mañana & Tener un día feliz:),kaggle
ham,DO NOT B LATE LOVE MUM Read more at ovh.net,NO HAY MAÑANA DE AMOR TARDE Lee más en ovh.net,kaggle
ham,Got it..mail panren paru..,Lo tengo..mail panren paru..,kaggle
ham,* Was thinking about chuckin ur red green n black trainners 2 save carryin them bac on train,* Estaba pensando en Chuckin tu rojo verde n negro entrenadores 2 ahorrar llevar en ellos bac en el tren,kaggle
ham,Give one miss from that number please,"Deme una falta de ese número, por favor.",kaggle
ham,Jus came back fr lunch wif my sis only. U leh? Read more at wswebcdn.com,Jus volvió a comer con mi hermana solamente. ¿U leh? Lee más en wswebcdn.com,kaggle
ham,How is your schedule next week? I am out of town this weekend. Find out more at t.me,Estoy fuera de la ciudad este fin de semana. Descubre más en t.me,kaggle
ham,Really good:)dhanush rocks once again:),Muy bueno:) rocas dhanush una vez más:),kaggle
ham,Lmao ok I wont be needing u to do my hair anymore.,"Lmao ok, no necesitaré que me peines más.",kaggle
ham,"Miss ya, need ya, want ya, love ya.","Te echo de menos, te necesito, te quiero, te quiero.",kaggle
ham,Sorry i'm not free... Visit crpt.ru,"Lo siento, no estoy libre... Visita crpt.ru",kaggle
ham,Do u ever get a song stuck in your head for no reason and it won't go away til u listen to it like 5 times?,¿Alguna vez tienes una canción pegada en tu cabeza sin ninguna razón y no se irá hasta que la escuches como 5 veces?,kaggle
ham,Nt yet chikku..simple habba..hw abt u?,Todavía no chikku..simple habba..hw abt u?,kaggle
ham,"Got ur mail Dileep.thank you so muchand look forward to lots of support...very less contacts here,remember one venugopal you mentioned.tomorrow if not late,i shall try to come up till there.goodnight dear.","Tengo tu correo Dileep.gracias tanto y espero con ansias un montón de apoyo...muy menos contactos aquí, recuerda un venugopal que mencionaste.mañana si no es tarde, trataré de subir hasta allí.buenas noches querida.",kaggle
ham,Sometimes Heart Remembrs someone Very much... Forgets someone soon... Bcoz Heart will not like everyone. But liked ones will be Remembered Everytime... BSLVYL,A veces el corazón recuerda a alguien mucho... olvida a alguien pronto... el corazón de Bcoz no le gustará a todos.,kaggle
ham,Joy's father is John. Then John is the NAME of Joy's father. Mandan,"El padre de Joy es John, entonces John es el nombre del padre de Joy.",kaggle
spam,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY å£10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&,Hola 07734396839 IBH Oferta de lealtad al cliente: El nuevo móvil NOKIA6600 de ONLY 10 en TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&,kaggle
ham,Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...,"Hola, esta es Yijue... con respecto al libro de texto 3230 es introducción a algoritmos de segunda edición... lo vendo por $50...",kaggle
spam,SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+ Verify your account at https://telstracommunicatingskill.framer.website/,AUCTION SMS Usted ha ganado un Nokia 7250i. Esto es lo que obtiene cuando usted gana nuestra subasta GRATIS. Para participar envíe Nokia a 86021 ahora. HG/Suite342/2Lands Row/W1JHL 16+ Verifica tu cuenta en https://telstracommunicatingskill.framer.website/,kaggle
ham,"K, want us to come by now?","K, ¿quieres que pasemos ya?",kaggle
ham,How. Its a little difficult but its a simple way to enter this place Learn more at mtgglobals.com,Cómo. Es un poco difícil pero es una manera simple de entrar en este lugar Aprende más en mtgglobals.com,kaggle
ham,Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...,"Los dos haciendo lo mismo, pero tengo TV 2 viendo.",kaggle
ham,Dont show yourself. How far. Put new pictures up on facebook.,No te muestres. ¿Hasta dónde? Pon nuevas fotos en facebook.,kaggle
ham,Watching tv now. I got new job :),Viendo televisión ahora. Tengo nuevo trabajo :),kaggle
ham,"Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always, my love. I wish your fine and happy and know I adore you!","Buenas tardes bollos sexy! ¿Cómo va la búsqueda de empleo? Me despierto y eres mi primer pensamiento como siempre, mi amor. Deseo su fino y feliz y sé que te adoro!",kaggle
