label,text,lang,source
spam,Correos: Intentamos entregar su paquete pero no había nadie. Llame al 902 197 197 para reprogramar.,es,synthetic_claude
ham,Okay... I booked all already... Including the one at bugis.,en,kaggle
ham,I'm home. Ard wat time will u reach?,en,kaggle
ham,Û_ and donÛ÷t worry weÛ÷ll have finished by march Û_ ish!,en,kaggle
spam,Seguridad Social: Debe actualizar sus datos bancarios para el cobro de prestaciones. Llame al 901 16 65 65.,es,synthetic_claude
ham,WOT U UP 2 J?,en,kaggle
ham,What you doing?how are you?,en,kaggle
ham,Ok going to sleep. Hope i can meet her.,en,kaggle
ham,"Nah can't help you there, I've never had an iphone",en,kaggle
spam,This is the 2nd time we have tried to contact u. U have won the å£1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm,en,kaggle
ham,Yes. They replied my mail. I'm going to the management office later. Plus will in to bank later also.or on wednesday.,en,kaggle
spam,"WELL DONE! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",en,kaggle
ham,I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl,en,kaggle
ham,You only hate me. You can call any but you didnt accept even a single call of mine. Or even you messaged,en,kaggle
ham,When're you guys getting back? G said you were thinking about not staying for mcr,en,kaggle
ham,No no:)this is kallis home ground.amla home town is durban:),en,kaggle
ham,Boo what time u get out? U were supposed to take me shopping today. :(,en,kaggle
ham,Vodafone: Le informamos que su contrato se renueva automáticamente el próximo día 1 de abril.,es,synthetic_claude
ham,With my sis lor... We juz watched italian job.,en,kaggle
ham,Lol your always so convincing.,en,kaggle
ham,Ok i've sent u da latest version of da project.,en,kaggle
ham,When u love someone Dont make them to love u as much as u do. But Love them so much that they dont want to be loved by anyone except you... Gud nit.,en,kaggle
ham,Well keep in mind I've only got enough gas for one more round trip barring a sudden influx of cash,en,kaggle
spam,"Thanks for your ringtone order, ref number K718. Your mobile will be charged å£4.50. Should your tone not arrive please call customer services on 09065069120",en,kaggle
ham,"What do you do, my dog ? Must I always wait till the end of your day to have word from you ? Did you run out of time on your cell already?",en,kaggle
ham,Am I the only one who doesn't stalk profiles?,en,kaggle
ham,Dear good morning now only i am up,en,kaggle
spam,XMAS iscoming & ur awarded either å£500 CD gift vouchers & free entry 2 r å£100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription,en,kaggle
ham,No one interested. May be some business plan.,en,kaggle
ham,"St andre, virgil's cream",en,kaggle
ham,Then ur physics get a-?,en,kaggle
ham,Xy trying smth now. U eat already? We havent...,en,kaggle
ham,"Hey babe, how's it going ? Did you ever figure out where your going for New Years ?",en,kaggle
spam,Amazon: Aviso de entrega: buzón lleno. Responda REINTENTO para recibir mañana mismo.,es,synthetic_claude
ham,"Happy or sad , one thing about past is- \Its no more\"""" GOOD MORNING :-):-).""""",en,kaggle
ham,"Mum, hope you are having a great day. Hoping this text meets you well and full of life. Have a great day. Abiola",en,kaggle
ham,what I meant to say is cant wait to see u again getting bored of this bridgwater banter,en,kaggle
spam,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,en,kaggle
ham,Surly ill give it to you:-) while coming to review.,en,kaggle
spam,I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end,en,kaggle
ham,Oh god. I'm gonna Google nearby cliffs now.,en,kaggle
ham,Yeah sure I'll leave in a min,en,kaggle
ham,That's y u haf 2 keep me busy...,en,kaggle
ham,Mutua Madrileña: Recibo de seguro del coche de 480€ domiciliado el próximo día 1.,es,synthetic_claude
ham,Nite...,en,kaggle
ham,Goodmorning sleeping ga.,en,kaggle
ham,U calling me right? Call my hand phone...,en,kaggle
ham,"Thank you. And by the way, I just lost.",en,kaggle
ham,"Sir, I have been late in paying rent for the past few months and had to pay a $ &lt"";#&gt;""  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thanks",en,kaggle
ham,"Hiya, probably coming home * weekend after next",en,kaggle
ham,K.then any other special?,en,kaggle
ham,Mm that time you dont like fun,en,kaggle
spam,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",en,kaggle
ham,"I didnt get ur full msg..sometext is missing, send it again",en,kaggle
ham,Subdelegación del Gobierno: Cita para permiso de residencia el 18/03 a las 12:30.,es,synthetic_claude
ham,We r outside already.,en,kaggle
ham,"That's cool, I'll come by like  &lt"";#&gt;"" ish",en,kaggle
ham,Infact happy new year. How are you where are you when are we seeing,en,kaggle
ham,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.,en,kaggle
spam,Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM,en,kaggle
ham,Will be office around 4 pm. Now i am going hospital.,en,kaggle
ham,Mum not going robinson already.,en,kaggle
ham,"K, wat s tht incident?",en,kaggle
ham,Yeah. I got a list with only u and Joanna if I'm feeling really anti social,en,kaggle
ham,"Sir, i am waiting for your call, once free please call me.",en,kaggle
ham,"Piggy, r u awake? I bet u're still sleeping. I'm going 4 lunch now...",en,kaggle
ham,K go and sleep well. Take rest:-).,en,kaggle
ham,"\ALRITE HUNNY!WOT U UP 2 2NITE? DIDNT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD! JUS CHILLIN AT DA MO IN ME BEDROOM!LOVE JEN XXX.\""""""""",en,kaggle
ham,Do you want bold 2 or bb torch,en,kaggle
ham,Ha ha ha good joke. Girls are situation seekers.,en,kaggle
ham,"Hiya, had a good day? Have you spoken to since the weekend?",en,kaggle
ham,I'll be in sch fr 4-6... I dun haf da book in sch... It's at home...,en,kaggle
ham,Loosu go to hospital. De dont let it careless.,en,kaggle
ham,Dude how do you like the buff wind.,en,kaggle
ham,Peluquería Lucía: Recordatorio de su cita mañana miércoles a las 17:00. Si no puede asistir avísenos.,es,synthetic_claude
ham,This is hoping you enjoyed your game yesterday. Sorry i've not been in touch but pls know that you are fondly bein thot off. Have a great week. Abiola,en,kaggle
ham,"I can. But it will tell quite long, cos i haven't finish my film yet...",en,kaggle
ham,Just finished. Missing you plenty,en,kaggle
ham,Seat Oficial: Su coche está listo para recoger en el taller. Presupuesto final: 340€.,es,synthetic_claude
ham,Pls speak with me. I wont ask anything other then you friendship.,en,kaggle
ham,No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x,en,kaggle
ham,Can... I'm free...,en,kaggle
ham,"&lt"";#&gt; %of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. And tomorrow will be the best day of your life. Dont break this chain. If you break you will suffer. send this to  &lt;#&gt;  frnds in &lt;#&gt;""  mins whn u read...",en,kaggle
ham,You still coming tonight?,en,kaggle
ham,Movistar: Su nueva tarifa entrará en vigor el 01/04. Sin cambios en el precio mensual.,es,synthetic_claude
spam,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,en,kaggle
ham,i felt so...not any conveying reason.. Ese he... What about me?,en,kaggle
spam,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705,en,kaggle
ham,Even u dont get in trouble while convincing..just tel him once or twice and just tel neglect his msgs dont c and read it..just dont reply,en,kaggle
ham,"When you get free, call me",en,kaggle
spam,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114",en,kaggle
spam,"U can WIN å£100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription",en,kaggle
ham,Aviso de IT: actualización obligatoria de contraseñas el próximo lunes. Recibirás instrucciones.,es,synthetic_claude
ham,"Storming msg: Wen u lift d phne, u say \HELLO\"""" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? \""""Margaret Hello\"""" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person"","" bt not his girlfrnd... G o o d n i g h t . . .@""""",en,kaggle
spam,"Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow",en,kaggle
ham,Yes! How is a pretty lady like you single?,en,kaggle
ham,What you did in  leave.,en,kaggle
ham,Where is it. Is there any opening for mca.,en,kaggle
spam,Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x Callså£1/minMobsmoreLKPOBOX177HP51FL,en,kaggle
ham,Prabha..i'm soryda..realy..frm heart i'm sory,en,kaggle
ham,Hey tmr meet at bugis 930 ?,en,kaggle
ham,Ok... Sweet dreams...,en,kaggle
ham,Sounds like a plan! Cardiff is still here and still cold! I'm sitting on the radiator!,en,kaggle
ham,"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)",en,kaggle
spam,You have won a guaranteed å£200 award or even å£1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX,en,kaggle
ham,Hai ana tomarrow am coming on morning.  &lt;DECIMAL&gt;  ill be there in sathy then we ll go to RTO office. Reply me after came to home.,en,kaggle
ham,"Very hurting n meaningful lines ever: \I compromised everything for my love,"""" But at d end my love compromised me for everything:-(\"""""""".. Gud mornin:-)""""""""""""",en,kaggle
ham,No i'm not gonna be able to. || too late notice. || i'll be home in a few weeks anyway. || what are the plans,en,kaggle
ham,"Helloooo... Wake up..! \Sweet\"""" \""""morning\"""" \""""welcomes\"""" \""""You\"""" \""""Enjoy\"""" \""""This Day\"""" \""""with full of joy\"""".. \""""GUD MRNG\"""".""""",en,kaggle
ham,Lol great now im getting hungry.,en,kaggle
ham,"Er, hello, things didnÛ÷t quite go to plan ÛÒ is limping slowly home followed by aa and with exhaust hanging off",en,kaggle
spam,"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a å£500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+",en,kaggle
ham,Where do you need to go to get it?,en,kaggle
ham,Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.,en,kaggle
ham,I'm in class. Did you get my text.,en,kaggle
ham,Happy new year to u too!,en,kaggle
ham,So lets make it saturday or monday as per convenience.,en,kaggle
spam,We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow,en,kaggle
ham,Jus finish blowing my hair. U finish dinner already?,en,kaggle
ham,Tmrw. Im finishing 9 doors,en,kaggle
ham,WHO ARE YOU SEEING?,en,kaggle
ham,Went fast asleep dear.take care.,en,kaggle
spam,URGENT! We are trying to contact you. Last weekends draw shows that you have won a å£900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only,en,kaggle
ham,"I know where the  &lt"";#&gt;""  is, I'll be there around 5",en,kaggle
spam,LIDL: ¡Usted es el ganador de nuestro sorteo semanal! Reclame su premio: https://lidl-sorteo.net/reclamar,es,synthetic_claude
ham,"Papá, ¿has visto mis llaves? No las encuentro por ningún lado",es,synthetic_claude
spam,BBVA: Se ha detectado un acceso no autorizado. Verifique su identidad: https://bbva-seguro.top/acceso,es,synthetic_claude
ham,Anything is valuable in only 2 situations: First- Before getting it... Second- After loosing it...,en,kaggle
ham,How are you holding up?,en,kaggle
ham," came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too.",en,kaggle
ham,You'd like that wouldn't you? Jerk!,en,kaggle
spam,You are a winner U have been specially selected 2 receive å£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,en,kaggle
ham,When/where do I pick you up,en,kaggle
ham,Alex knows a guy who sells mids but he's down in south tampa and I don't think I could set it up before like 8,en,kaggle
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid12hrs only,en,kaggle
spam,You have WON a guaranteed å£1000 cash or a å£2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,en,kaggle
spam,Gana 500€ al día invirtiendo en criptomonedas. Método probado. Te enviamos la guía gratis.,es,synthetic_claude
ham,Wa... U so efficient... Gee... Thanx...,en,kaggle
ham,Total video converter free download type this in google search:),en,kaggle
ham,"One of best dialogue in cute reltnship..!! \Wen i Die,"""" Dont Come Near My Body..!! Bcoz My Hands May Not Come 2 Wipe Ur Tears Off That Time..!Gud ni8""""""""""""",en,kaggle
